playlist_id,name,description,url
5b5SO6icfmUb9J1m0aFhpn,Chillwork,"Brought to you by Way and https:&#x2F;&#x2F;www.instagram.com&#x2F;megsketches&#x2F;. Study and work to low-key tracks with rhythmic, electronic elements with minimal vocals and flow-inducing sounds.",https://open.spotify.com/playlist/5b5SO6icfmUb9J1m0aFhpn
155ASJ9PkXxu2Y5HdaB9rZ,Plaza Chill💨,"",https://open.spotify.com/playlist/155ASJ9PkXxu2Y5HdaB9rZ
37i9dQZF1E4wUEZPNOcv3C,Chilla & Yuk Radio,"",https://open.spotify.com/playlist/37i9dQZF1E4wUEZPNOcv3C
4YioQrY3MoW2XGC7cmDOlD,nba youngboy chill❤️‍🩹,Nba Youngboy sad &#x2F; chill &#x2F; deep best songs,https://open.spotify.com/playlist/4YioQrY3MoW2XGC7cmDOlD
58DQJQFhOaFAGb5g8tRvFW,Trap chill Argentina,"",https://open.spotify.com/playlist/58DQJQFhOaFAGb5g8tRvFW
7sGnShYHcbVzlUo5g9Iw66,stretching/chill playlist,"stretch, vibe, cry, smile ... all the chill vibes in one destination. enjoy!!",https://open.spotify.com/playlist/7sGnShYHcbVzlUo5g9Iw66
7ppwau1XzaZvvW6qnBbjuE,EDM chill,"",https://open.spotify.com/playlist/7ppwau1XzaZvvW6qnBbjuE
1po3IH8afRJaqAqYdU9LXp,Chill Vibes 2023 🌙,"",https://open.spotify.com/playlist/1po3IH8afRJaqAqYdU9LXp
0mz9BjKsshfmt6SN3Nm00W,Minecraft Lofi Playlist ⛏️ [Chill Minecraft Lo-fi Hip-hop],"A collection of all of the greatest Minecraft lofi music. The Perfect Playlist for all your Chill Minecraft Lo-fi Needs. ⛏️ Play this mix while you mine, fish, craft and chill in Minecraft.",https://open.spotify.com/playlist/0mz9BjKsshfmt6SN3Nm00W
634JfIMzqf5B3weKz6Fzng,yb chill and pain music,nba youngboy pain and chill music new music yurrr,https://open.spotify.com/playlist/634JfIMzqf5B3weKz6Fzng
6s6GHnlMJGls6TecJUKdva,chill pregame vibes,"",https://open.spotify.com/playlist/6s6GHnlMJGls6TecJUKdva
37i9dQZF1EIeOmP1BHkx4Y,Chill Breakcore Mix,Chill Breakcore music picked just for you,https://open.spotify.com/playlist/37i9dQZF1EIeOmP1BHkx4Y
3FJPDHcyQqNotTrCS8xedc,Starbucks Chill,Relax into this playlist of cool contemporary currents and downtempo throwbacks.,https://open.spotify.com/playlist/3FJPDHcyQqNotTrCS8xedc
7mLywBnp9cuZT8MUZYOKsB,CHRISTIAN CHILL 2023,"The latest Christian Chill music featuring R&amp;B Rap Pop Lofi House Hip Hop and Soul songs perfect for studying, relaxing, cruising, sleeping, or cooking! Cover: IMRSQD",https://open.spotify.com/playlist/7mLywBnp9cuZT8MUZYOKsB
6qhIPj16akIA3oECRlwuFK,Chill Vibes,Chill out to some tunes. For submissions and placements contact - rapaddictplaylists@gmail.com,https://open.spotify.com/playlist/6qhIPj16akIA3oECRlwuFK
3aleEiMdBFilHf79nhV4me,soothing summer,chill house and dance music to sit back and chill to. A Putyouon Music Group official playlist,https://open.spotify.com/playlist/3aleEiMdBFilHf79nhV4me
0AmUOdM7Wg039lyG1vAwRG,One piece lofi chill,"",https://open.spotify.com/playlist/0AmUOdM7Wg039lyG1vAwRG
1inwlj1ag2OcVKTaf0pfyu,Chill Music.,"This playlist will take you on a beautiful journey. Listen if you’re: studying, walking outside, chilling in bed, feeling anxious or watching a sunset. Genres included: Deep House, Chill, Experimental, ambient music and more. Your personal playlist selected by the only Majed.",https://open.spotify.com/playlist/1inwlj1ag2OcVKTaf0pfyu
6OtMvACLLJZ3INHWemmMMn,LUNCH & CHILL,"",https://open.spotify.com/playlist/6OtMvACLLJZ3INHWemmMMn
37i9dQZF1DXaotNUt9NoYd,Dhyanam,Its time to travel inwards & feel the bliss!,https://open.spotify.com/playlist/37i9dQZF1DXaotNUt9NoYd
37i9dQZF1DX7sHfsYE2VI7,Chill Dance Classics,Chilled out dance classics to set the mood.,https://open.spotify.com/playlist/37i9dQZF1DX7sHfsYE2VI7
4DGWKmIjWQScxjyvEDcZYU,Christmas Chillhop 2023,"A small collection of mostly traditional Christmas and holiday music in chillhop mixes. Lofi hiphop, chillhop, trip hop, jazzhop, everything chill- and -hop is here for the holidays!",https://open.spotify.com/playlist/4DGWKmIjWQScxjyvEDcZYU
37i9dQZF1EIYUNM8AkRT9G,Chill Select Mix,"<a href=spotify:playlist:37i9dQZF1EIUI9nQ0ctqeu>Mr. Jello</a>, <a href=spotify:playlist:37i9dQZF1EIZ2xZD4gO0kU>Solrakmi</a> and <a href=spotify:playlist:37i9dQZF1EIVvPRIB6ae4m>The Aether</a>",https://open.spotify.com/playlist/37i9dQZF1EIYUNM8AkRT9G
37i9dQZF1E4yMhaRKYGwnJ,ChillHop Beats Radio,"With Hip-Hop Lofi Chill, Chill Hip-Hop Beats, Lofi Chillhop and more",https://open.spotify.com/playlist/37i9dQZF1E4yMhaRKYGwnJ
37i9dQZF1DXd9vfK9DV3I6,mosaic,Electronic music with Mediterranean and Eastern influences.,https://open.spotify.com/playlist/37i9dQZF1DXd9vfK9DV3I6
37i9dQZF1DWZeXxACCcUmL,Soul.House.Relax,Disfruta de esta experiencia relajante. / Aproveite essa experiência única e relaxe.,https://open.spotify.com/playlist/37i9dQZF1DWZeXxACCcUmL
1E36qEvkAXx4fWWgaqr3lj,Chillige Musik - Musik Zum Chillen,"",https://open.spotify.com/playlist/1E36qEvkAXx4fWWgaqr3lj
37i9dQZF1EIgkPg4jxOrbX,Chill Modern Jazz Mix,Chill Modern Jazz music picked just for you,https://open.spotify.com/playlist/37i9dQZF1EIgkPg4jxOrbX
7pOxChdmYNqqkJNETGKk3u,Jesienny chill 🍁🍂,"Wielogatunkowy mix piosenek, które idealnie nadają się na spacer po jesiennej Warszawie...",https://open.spotify.com/playlist/7pOxChdmYNqqkJNETGKk3u
52udTBGBFqLYoQ8WLGZtaL,Fortnite Chill Playlist,"",https://open.spotify.com/playlist/52udTBGBFqLYoQ8WLGZtaL
37i9dQZF1DWT5lkChsPmpy,Workday Lounge,Lounge and chill out music for your workday.,https://open.spotify.com/playlist/37i9dQZF1DWT5lkChsPmpy
1sp8HUbfqK8TJA0YbMI7Tx,Electro Chill 2023,"The Best Electro Chill Music in 2023 🌴 (Follow us on <a href=""https://www.instagram.com/electropose/"">Instagram @electropose</a>)",https://open.spotify.com/playlist/1sp8HUbfqK8TJA0YbMI7Tx
3URc9oCOg6vN3gqF9MegOc,Electronic Gems // Lofi Synthwave/Chillsynth,A mix of Synthwave &amp; Chillsynth curated by Electronic Gems.,https://open.spotify.com/playlist/3URc9oCOg6vN3gqF9MegOc
6QEuZmpM1jw5uf8E0iEQVL,chill minecraft background music,"",https://open.spotify.com/playlist/6QEuZmpM1jw5uf8E0iEQVL
2hsNKlei76YXQCtj0JM6sR,Chill bill💊🥴,"",https://open.spotify.com/playlist/2hsNKlei76YXQCtj0JM6sR
4bW4L1ZReST4lfknoGFuhd,Chill Christmas Songs,"",https://open.spotify.com/playlist/4bW4L1ZReST4lfknoGFuhd
065YaU6zVMe81FMKYpoPbY,Ambiente latino chill 🍹,"Mezcla de boleros, salsa, bossa nova, merengue, bachata, cumbia, rumba, samba y más",https://open.spotify.com/playlist/065YaU6zVMe81FMKYpoPbY
42URGw4uEXPk0IcR8bC6Fi,OPM Chill Songs 2023 ☕,"Chill muna kasama ang OPM Tags: Kape, Chill, Relax, Chillax, Tulog, Antok, Acoustic, Pahinga,  Senti, Ulan, Rain, Ambon, Lamig, Love Songs, Filipino, Pilipino, Tagalog, Pinoy, OPM 2021, OPM 2020",https://open.spotify.com/playlist/42URGw4uEXPk0IcR8bC6Fi
4UqasXWvAfYNaDTYn7BBHp,Funky Lofi Beats ~ Chill Funk,"funky lofi chill vibes, add a little upbeat swing to your day.",https://open.spotify.com/playlist/4UqasXWvAfYNaDTYn7BBHp
37i9dQZF1DWYWddJiPzbvb,Comfort Zone,Chilled songs that you are familiar with - no surprises!,https://open.spotify.com/playlist/37i9dQZF1DWYWddJiPzbvb
0dOV8isXR5U2wystXCXyMV,Rain with chill music ,"",https://open.spotify.com/playlist/0dOV8isXR5U2wystXCXyMV
2EzZT7cbA3wx26KVNPE7Eo,Nintendo Sleep & Chill,"Nostalgic melodies to help you chill, study, or fall asleep to the timeless magic of Nintendo.",https://open.spotify.com/playlist/2EzZT7cbA3wx26KVNPE7Eo
37i9dQZF1DX0w6SRvtNXby,Chillin' in the Name of,Take a load off with these laid-back Rock tunes,https://open.spotify.com/playlist/37i9dQZF1DX0w6SRvtNXby
37i9dQZF1E4m1YVC7ZBt7Y,Chill Beats Music Radio,"With Downtown Owl, RejSende, RenBoz and more",https://open.spotify.com/playlist/37i9dQZF1E4m1YVC7ZBt7Y
28NKRenb5OkkRtC2om1ZfE,Chill,Chell,https://open.spotify.com/playlist/28NKRenb5OkkRtC2om1ZfE
37i9dQZF1EIfb4EjlfawnH,Slow Chill Pop Mix,Slow Chill Pop music picked just for you,https://open.spotify.com/playlist/37i9dQZF1EIfb4EjlfawnH
37i9dQZF1DX0r3x8OtiwEM,Lowkey Tech,"Chill techno, melodic house and tech house.",https://open.spotify.com/playlist/37i9dQZF1DX0r3x8OtiwEM
1ZPSUVYBZ1fy2XSH12Yw3c,Chillige Hintergrund Musik,"",https://open.spotify.com/playlist/1ZPSUVYBZ1fy2XSH12Yw3c
3sjZJ0zQpreWjsVlXlJas7,kpop chill playlist 🍊,"kpop chill&#x2F;relaxing music to help you study, relax and fall asleep! 🫶 ig: majamaultasche",https://open.spotify.com/playlist/3sjZJ0zQpreWjsVlXlJas7
5n1qhsjGC6HYalKOLvwYQq,Lofi House - Chill Vibes,"Carefully selected laid-back house music tunes - relax and chill. With artists like DJ Poolboi, sunflwr, Felipe Gordon, Good Luck, Laurence Guy, DJ Boring and many more",https://open.spotify.com/playlist/5n1qhsjGC6HYalKOLvwYQq
4jk1FbWL0XZthtdNuuR3YW,Lounge Music 2023 🍹 Chillout Vibes,Perfect playlist to vibe on a summer rooftop or a beach bar. New years cocktail music! Dinner Chill Music. Morning chill Music,https://open.spotify.com/playlist/4jk1FbWL0XZthtdNuuR3YW
0Wz3RuHzFiTAPKjostlBvI,JPOP CHILL ,Thank you for liking this playlist❤️,https://open.spotify.com/playlist/0Wz3RuHzFiTAPKjostlBvI
5gsL6SjHo9kVxJxRNSZS80,CHILLHOP COVERS 🌕 2023 / 2024,lofi jazzhop&#x2F;hip hop lo-fi beats. background music for studying&#x2F;working or just chilling&#x2F;relaxing. covers &amp; original tracks. enjoy &lt;3,https://open.spotify.com/playlist/5gsL6SjHo9kVxJxRNSZS80
0xHgwt2fcpQFSdRHQ9GbBm,chill night vibes,"",https://open.spotify.com/playlist/0xHgwt2fcpQFSdRHQ9GbBm
01KpNhcpc5GUY5TS8jKgga,chill working music,"",https://open.spotify.com/playlist/01KpNhcpc5GUY5TS8jKgga
37gad7N1xTGfpOucsMml0p,Chillout Essentials,"Sit back, relax and let your mind float away",https://open.spotify.com/playlist/37gad7N1xTGfpOucsMml0p
6mOlVTJfP8LM5TXMciv2oi,Chill YB,"",https://open.spotify.com/playlist/6mOlVTJfP8LM5TXMciv2oi
37i9dQZF1DXbirtHQBuwCo,TrenChill K-R&B,Enjoy trendy & chill Korean R&B music. (Cover: JUNNY(주니)),https://open.spotify.com/playlist/37i9dQZF1DXbirtHQBuwCo
5gVbkSnf8zWltLWoLZzBX3,Cleaning Lofi Music ~ Chill Beats,"A chill cleaning mix for those times when you need some background beats to help you clean.  Happy cleaning🧹.  lofi , chillhop , jazzhop , relax beats , chill vibes , lofi chill , lofi study vibes , study lofi beats , lofi chillhop , jazz , jazzy study beats , lofi study beats , lofi hiphop",https://open.spotify.com/playlist/5gVbkSnf8zWltLWoLZzBX3
5ulqeqU5VV04YF5arxiUAC,Chill $B,"",https://open.spotify.com/playlist/5ulqeqU5VV04YF5arxiUAC
6CoG13LlCLCScbw9k0nPdZ,Chilled House 2023,"Chill House | Deep House | Tropical House | Music to chillout, relax and sunbathe to 🌊🌴🌞  [Chill Out, Pluck House, UK House, Ibiza, Tulum, Sunset Lounge,  Stutter House, Beach, Bar, Restaurant, Coffee, Summer, Pop, Dance]",https://open.spotify.com/playlist/6CoG13LlCLCScbw9k0nPdZ
4xN1cXmyr4cgMBaKJunFWc,chill date night ❤️🥰,"",https://open.spotify.com/playlist/4xN1cXmyr4cgMBaKJunFWc
0CGmXxatSr4qDbKb9YsCip,"Winter Chill 2024 - Best Cozy Winter Dance, House, and Chill Vibes","Indulge in the perfect blend of laid-back vibes and infectious rhythms. From downtempo electronic beats to mellow house tunes, this collection is your passport to a relaxing yet groovy dance journey.",https://open.spotify.com/playlist/0CGmXxatSr4qDbKb9YsCip
454VKAGLqhF8i6mf1uWNdf,Cello + Chill,Chill cello covers and instrumental arrangements for relaxing and studying.,https://open.spotify.com/playlist/454VKAGLqhF8i6mf1uWNdf
45yGhfilm3EPcrTynAq4pF,Beach Chill 2023 🏖️ Summer Vibes,"The best of Beach Chill, Beach Music, Summer Vibes, Summer Hits, Summer Music, Sommer Music, Surf Music. Including the best of Pop, Deep House, Chill House, Tropical House. Including hits from Lost Frequencies, Robin Schulz, Super-Hi and many more! Updated weekly!",https://open.spotify.com/playlist/45yGhfilm3EPcrTynAq4pF
6M6S8Qwd5bkS1I3rp7byll,Song's to chill to while playing fortnite,"",https://open.spotify.com/playlist/6M6S8Qwd5bkS1I3rp7byll
0JTaSx9jkW1saMOc6t0vIk,RUNNING Music Hits 2023 🏃‍♂️,"Run with running music hits in your workout. Want chill? See our <a href=""https://linktr.ee/chillhousehits2022"">Chill House Hits</a> playlist!",https://open.spotify.com/playlist/0JTaSx9jkW1saMOc6t0vIk
41x20sKued70uqwPiEQQy7,korean indie/chill/rnb,"",https://open.spotify.com/playlist/41x20sKued70uqwPiEQQy7
0wSCeKazpbTtUAtgDQrqOi,Chill Dance Music 2023 🫧 Chill Vibes,"A compilation of up-and-coming chill dance&#x2F;house music to relax, study and&#x2F;or walk to 🕯 With music from artists such as Lost Frequencies, Audien, Hayden James and Dennis Lloyd and Thunder - Dance Music, Chill Dance, Chill House, Deep House, Chill Electronic, Indie Electronic, Study Music",https://open.spotify.com/playlist/0wSCeKazpbTtUAtgDQrqOi
37i9dQZF1EIguXXfp18wIi,Gaming Chillstep Mix,Gaming Chillstep music picked just for you,https://open.spotify.com/playlist/37i9dQZF1EIguXXfp18wIi
2yrMAJe8pqWk3n7l4VYLMk,Chill Hits 2023 (The Best Of Chilled Music),"The top chilled music hits of 2022, 2023 and before!",https://open.spotify.com/playlist/2yrMAJe8pqWk3n7l4VYLMk
37i9dQZF1DWZ27zYbfKITD,Soundtracks for Studying,Focus and relax with the help of these chilled cinematic soundtracks. ,https://open.spotify.com/playlist/37i9dQZF1DWZ27zYbfKITD
0JkK8bfqHMiEKt6WzCifS4,MF DOOM chill,"",https://open.spotify.com/playlist/0JkK8bfqHMiEKt6WzCifS4
3sTbzvuCRfcxzIqrlsc9vk,that girl chill christian playlist ,Perfect for cleaning and studying ,https://open.spotify.com/playlist/3sTbzvuCRfcxzIqrlsc9vk
2ht7p9hGGuSIC05WnTCqYE,NHẠC CHILL KO LỜI,u áp lực thì hãy ngắm cảnh hoặc đọc sách và nghe những bài nhạc này đi cậu sẽ cảm thấy thoải mái hơn đó ( nhớ đeo tai nghe để tốt hơn nek ) t thử rồi nó rất thư giãn lun&lt;33,https://open.spotify.com/playlist/2ht7p9hGGuSIC05WnTCqYE
37i9dQZF1EIhwPvGt2fbGX,Chill Trap Mix,Chill Trap music picked just for you,https://open.spotify.com/playlist/37i9dQZF1EIhwPvGt2fbGX
5VMQlfdysmwAO7RlFSN7e8,Deftones chill playlist ,"",https://open.spotify.com/playlist/5VMQlfdysmwAO7RlFSN7e8
6ztnKdAo6bj8YQSDi1Ctw0,"Study chill rap, FOCUS RAP","",https://open.spotify.com/playlist/6ztnKdAo6bj8YQSDi1Ctw0
0nu1QSCI07iWbEi8oKFwJd,Latin LoFi Chill Beats / LoFi Mexa / Tranqui / Chill Latino,"Lofi beats de la frontera sur: ritmos chill mexicano, salsa y tropical, guitarra latina... e incluso algunos sonidos brasileños",https://open.spotify.com/playlist/0nu1QSCI07iWbEi8oKFwJd
37i9dQZF1DXdEsjhZLqzBi,Chill Total,Descontrai e deixa que a música te acompanhe,https://open.spotify.com/playlist/37i9dQZF1DXdEsjhZLqzBi
37i9dQZF1EIfJLbTE6dse7,Chill Rock Metal Mix,Chill Rock Metal music picked just for you,https://open.spotify.com/playlist/37i9dQZF1EIfJLbTE6dse7
2LjZN3OtexwKdSUQN52cIE,electric guitar chilled vibes,light one up,https://open.spotify.com/playlist/2LjZN3OtexwKdSUQN52cIE
7HSkRIaDErEh0G7udH82pY,Old Chill Classics,"",https://open.spotify.com/playlist/7HSkRIaDErEh0G7udH82pY
7Hh0Gx3EQU9Dlm1uwrKDLl,Lofi Christmas Sweater (Instrumental Chillhop),Warm &amp; fuzzy lo-fi jazz &amp; hip-hop beats woven together for a low-key holiday season. (Shuffle 🔀),https://open.spotify.com/playlist/7Hh0Gx3EQU9Dlm1uwrKDLl
4xpf1U7uXTHkXDHCU0GM9H,Rocket League grind & chill 🍃,"",https://open.spotify.com/playlist/4xpf1U7uXTHkXDHCU0GM9H
4ADsM6DfCHpwReNhZ5iCuc,Latin Guitar Chill Out,Chill-out Latin guitar Grooves - taking you on a journey inspired by the vibes of Havana and Buena Vista Social Club,https://open.spotify.com/playlist/4ADsM6DfCHpwReNhZ5iCuc
3tvFJMXzYjGGZlepthTKf6,♡  Chill EDM / Feels ♡,"illenium, Said the Sky, Dabin, Marshmello, Tritonal, 3LAU, Seven Lions, ARMNHMR, Gryffin, R3HAB, Manila Killa, FRND, Ookay, Cash Cash, San Holo, Porter Robinson, MitiS, ODESZA, Louis the Child, Jai Wolf ",https://open.spotify.com/playlist/3tvFJMXzYjGGZlepthTKf6
77S9lDVOxkajmH23H9lhWy,Chill dpto,"",https://open.spotify.com/playlist/77S9lDVOxkajmH23H9lhWy
2NEPckFMIGIYXAwu2w6RXV,Chillin & Killin,"",https://open.spotify.com/playlist/2NEPckFMIGIYXAwu2w6RXV
2IykjyBsJulz57AhTCHY8u,サウナイキタイchill♨️,"",https://open.spotify.com/playlist/2IykjyBsJulz57AhTCHY8u
2sulZVZTddZmkNpiFVJImF,Chill Worship Music 🎵 ,"",https://open.spotify.com/playlist/2sulZVZTddZmkNpiFVJImF
1zIRQXgv74fWjGJzSUjLvy,Chill,what i like most lately,https://open.spotify.com/playlist/1zIRQXgv74fWjGJzSUjLvy
3UG4wZC8uy1t2oNFLtmZza,chill krnb ☆*°,chill krnb n khh that I’d listen to while getting drunk in itaewon. IG:aimi0715,https://open.spotify.com/playlist/3UG4wZC8uy1t2oNFLtmZza
37i9dQZF1EIfMELi0pZeWZ,Chill Synthwave Mix,Chill Synthwave music picked just for you,https://open.spotify.com/playlist/37i9dQZF1EIfMELi0pZeWZ
0tEbYCOq1sqCZqXYF4Wjih,chill en inglés,"",https://open.spotify.com/playlist/0tEbYCOq1sqCZqXYF4Wjih
6In4lPbBQwknGMNtRvk6Rl,polo g chill songs,"",https://open.spotify.com/playlist/6In4lPbBQwknGMNtRvk6Rl
4XKH4rEyBy8kOXSPi3VVno,Zelda & Chill (Complete),"The lofi chillout video game remix albums from GameChops. All DMCA-free and stream safe. Presented in album order. Part of the <a href=""https://open.spotify.com/playlist/5bj3H2UNZTLkAXx1ZbdDE1?si=b73483ebe9d94f85"">GameChops Discography</a>",https://open.spotify.com/playlist/4XKH4rEyBy8kOXSPi3VVno
3nDYqHCSeSYBbyekSZlmdF,Chill techno vibes,"Best melodic techno playlist 2024🔥 Weekly updated! Anyma, Afterlife, Camelphat, Kx5, ARTBAT, Spada, Monolink, Tinlicker, Christoph, Adriatique, Mathame, Cassian, Argy, Kölsch, Innellea, Korolova, Fideles | Instagram: thibseveri | submit: submissions.to&#x2F;ChillTechnoVibes",https://open.spotify.com/playlist/3nDYqHCSeSYBbyekSZlmdF
5b38Tm3FXZpRJVnhfBAZ6p,Chill Car Vibes,"",https://open.spotify.com/playlist/5b38Tm3FXZpRJVnhfBAZ6p
4774bZifJVNJUKV78hyi6v,LOFI Fireplace - 2023 Cozy Chill Beats,Grab a hot drink and sit by the LOFI fire! Lo-fi chillhop chilled beats jazzhop jazz hop sleep sleepy rain rainy study focus relax concentration cosy background ambience atmosphere mix winter christmas warm holiday,https://open.spotify.com/playlist/4774bZifJVNJUKV78hyi6v
5Jmtc9Yh9wa2Wl6kJpY7e3,Chill Squad,A Bedroom / Lofi Hip Hop Playlist,https://open.spotify.com/playlist/5Jmtc9Yh9wa2Wl6kJpY7e3
4Ar0U8aE2Igxt6X6xFJh45,Classical Evening Chill,"",https://open.spotify.com/playlist/4Ar0U8aE2Igxt6X6xFJh45
53FJPq0GzXA7eN3VASiKzu,Smooth/Chill/Lyrical Rap 🌝,"Underground and mainstream artists of this generation | | redveil, Kenny Mason, Aaron May, Chris Patrick, MAVI, Free Party | |",https://open.spotify.com/playlist/53FJPq0GzXA7eN3VASiKzu
6m6iYVyw8lV9bJLIj6HaDp,Gaming Chillout 2023 🧊🎮 ,"The perfect playlist to get you into that chill, late-night gaming zone | New Music Weekly | Follow now ✅",https://open.spotify.com/playlist/6m6iYVyw8lV9bJLIj6HaDp
1rjPB371RzyQKrBBoac3Zu,Chill music for you.,"",https://open.spotify.com/playlist/1rjPB371RzyQKrBBoac3Zu
4ThtVMVia5UenPOIZiv6eV,chill par,1103,https://open.spotify.com/playlist/4ThtVMVia5UenPOIZiv6eV
3HcsHC7jOKqsoOwnUL2JZb,HAMZA CHILL,"",https://open.spotify.com/playlist/3HcsHC7jOKqsoOwnUL2JZb
3BOxfexQyBa1tsEZ1tJFVQ,Lofi Hip Hop 2023 (Top 100),Lo Fi Hiphop music playlist to chill and relax.,https://open.spotify.com/playlist/3BOxfexQyBa1tsEZ1tJFVQ
2obqbVdxuVp3Gtn3p1OjO1,chill luckii  ,syrup talk ,https://open.spotify.com/playlist/2obqbVdxuVp3Gtn3p1OjO1
37i9dQZF1EIfH4kZyQ2YGB,Chill Jazz Rap Mix,Chill Jazz Rap music picked just for you,https://open.spotify.com/playlist/37i9dQZF1EIfH4kZyQ2YGB
6Mdsf9gvkaSMpVcBZgxXdy,D&D Chill Background Music,"",https://open.spotify.com/playlist/6Mdsf9gvkaSMpVcBZgxXdy
0RtUZf0Y5JROC8wl4sCXdk,Chilled 00s,"",https://open.spotify.com/playlist/0RtUZf0Y5JROC8wl4sCXdk
7tDo0ZgObuwuPPg8bz9807,Do spania i chillowania,uspokój myśli i zamknij oczy,https://open.spotify.com/playlist/7tDo0ZgObuwuPPg8bz9807
0VFvDQjJ2xFkkSVDiHGi9K,tony boy chill,"",https://open.spotify.com/playlist/0VFvDQjJ2xFkkSVDiHGi9K
74yXeQARdWYvO64RL5cSFQ,Honey [chill morning vibes],music paired with a cuppa tea. genreless,https://open.spotify.com/playlist/74yXeQARdWYvO64RL5cSFQ
37i9dQZF1EIcMj6x9D35cu,Chill Sultry Mix,Chill Sultry music picked just for you,https://open.spotify.com/playlist/37i9dQZF1EIcMj6x9D35cu
1BGVdJQpLye3juiPSZrQ8v,Elettronica CHILL,Enjoy your trip into these iconic electronic songs.,https://open.spotify.com/playlist/1BGVdJQpLye3juiPSZrQ8v
3TSnrljq9ua4unF7vG7Rr5,Chill R&B Smoke Sesh,"just sit back,spark a blunt and vibe ",https://open.spotify.com/playlist/3TSnrljq9ua4unF7vG7Rr5
37i9dQZF1EIhsNE0PTBtOz,Chill Monday Mix,Chill Monday music picked just for you,https://open.spotify.com/playlist/37i9dQZF1EIhsNE0PTBtOz
37i9dQZF1DX4psg7TSYpot,Summer Chill,Acoustic pop songs for chill summer days or nights.,https://open.spotify.com/playlist/37i9dQZF1DX4psg7TSYpot
7A7RSJV4G5AHakfDP8cs9g,Chillige Vibes 🌚,"",https://open.spotify.com/playlist/7A7RSJV4G5AHakfDP8cs9g
37i9dQZF1EIcN7SaRSHhAD,Chill Vacation Mix,Chill Vacation music picked just for you,https://open.spotify.com/playlist/37i9dQZF1EIcN7SaRSHhAD
5FmmxErJczcrEwIFGIviYo,Sleep lofi 💤,"A daily selection of the smoothest lofi hip hop beats, perfect to help you chill or fall asleep 💤",https://open.spotify.com/playlist/5FmmxErJczcrEwIFGIviYo
1eOQBFyFnon8CZN9cP8bo1,chill sleeping rap lofi relax 😴 Sleep rap,"sleep rap chill sleeping rap lofi Relax rap, sleep rap relax hip-hop, chill music to go to bed, rap to sleep, peaceful rap, lofi rap, chill rap rap to go to bed chill vibes ambient rap music | musicplaylisting007@gmail.com",https://open.spotify.com/playlist/1eOQBFyFnon8CZN9cP8bo1
60EoMxWrh636hq2lTM0Ki4,Chillsynth / Synthwave,Best chillsynth &#x2F; spacewave &#x2F; retrowave &#x2F; synthwave music. Chill 80s inspired cyberpunk beats for gaming &#x2F; studying &#x2F; chilling &lt;3,https://open.spotify.com/playlist/60EoMxWrh636hq2lTM0Ki4
2a0qLOXFp0GWckibEriMxd,Chill Hip-Hop,The freshest and chillest Hip-Hop vibes for Dec 2023. Blessings to all you and yours! (say hello @jnuimusic) ,https://open.spotify.com/playlist/2a0qLOXFp0GWckibEriMxd
3QtBWnKbGOmUa3zVjX1Oc2,Chillwave | Chill Synthwave | Chill BGM ,"Great Chillwave playlist for work, study, games, or BGM for anything. Spans across multiple genres:  Chillwave, Synthwave, Vaporwave, Lo-fi. Featuring Eagle Eyed Tiger, Home, Downtown Binary, Hotel Pools, Forhill, Hello Meteor, A.L.I.S.O.N, VIQ, Virtua, Division Street and many more.",https://open.spotify.com/playlist/3QtBWnKbGOmUa3zVjX1Oc2
3wFKsvk22isDzsae9cQpUw,"No words, just chill","Atmospheric chilled music with no lyrics. Lofi, chillstep, liquid dub and ambient background music for studying&#x2F;writing. ",https://open.spotify.com/playlist/3wFKsvk22isDzsae9cQpUw
5hn94J8qDZLr5NZOUxob4n,Poolside: Miami Chill Radio,"Cool, Mello, Sunny songs for pool side chill vibes. Background mood setting",https://open.spotify.com/playlist/5hn94J8qDZLr5NZOUxob4n
5JX5w2a8hD1Z6VdohllDQv,80s CHILL HITS,"",https://open.spotify.com/playlist/5JX5w2a8hD1Z6VdohllDQv
4aMu4J3xQ0QodYhm8UM0NK,bones - chill mix,"",https://open.spotify.com/playlist/4aMu4J3xQ0QodYhm8UM0NK
6a2i1YZzPaUP7B4NoN4ASl,Zimowy Chill,"",https://open.spotify.com/playlist/6a2i1YZzPaUP7B4NoN4ASl
37i9dQZF1EIhHBcD3fmVyg,Chill R&B Lounge Mix,Chill R&B Lounge music picked just for you,https://open.spotify.com/playlist/37i9dQZF1EIhHBcD3fmVyg
6jUXWvAQhTMFyPECJGJmoX,"Low-Fi Music 2024 | Lofi Hip Hop Music | Lo-Fi Study Beats to focus, sleep, relax to....","Low fi music and study lofi selection of the chillest study music around, featuring lofi beats, lo fi study beats, chill beats, chillhop, lofi instrumentals, studying homework hip-hop beats to focus/relax/sleep to, beats with that worn dusty lowfi sound. Perfect lofi to calm you up or study to...",https://open.spotify.com/playlist/6jUXWvAQhTMFyPECJGJmoX
31gGp2CiDIwDbwKt0s9Jvs,Acoustic LoFi / Guitar Chill,Relaxing acoustic lo-fi guitar beats for studying and focus. This is organic LoFi at it's breezy best!,https://open.spotify.com/playlist/31gGp2CiDIwDbwKt0s9Jvs
2E8zcw47FBaRm0dHN5nUz2,chill mix🦋💗🐛,"",https://open.spotify.com/playlist/2E8zcw47FBaRm0dHN5nUz2
